,ID,SUMMARY
1837,LUCENE-3889, Remove/Uncommit SegmentingTokenizerBase 
1838,LUCENE-3620, FilterIndexReader does not override all of IndexReader methods 
1839,LUCENE-607, ParallelTermEnum is BROKEN 
1840,LUCENE-2822, TimeLimitingCollector starts thread in static {} with no way to stop them 
1841,LUCENE-1268, Changes.html should be visible to users for closed releases 
1842,LUCENE-3438, Move some *TermsEnum.java from oal.search to oal.index 
1843,LUCENE-1143, DocumentsWriter.abort fails to clear docStoreOffset 
1844,LUCENE-1517, Change superclass of TrieRangeQuery 
1845,LUCENE-1377, Add HTMLStripReader and WordDelimiterFilter from SOLR 
1846,LUCENE-804," build.xml: result of ""dist-src"" should support ""build-contrib"" "
1847,LUCENE-526, FieldSortedHitQueue - subsequent String sorts with different locales sort identically 
1848,LUCENE-544, MultiFieldQueryParser field boost multiplier 
1849,LUCENE-3246, Invert IR.getDelDocs -> IR.getLiveDocs 
1850,LUCENE-1840, QueryUtils should check that equals properly handles null 
1851,LUCENE-901, DefaultSimilarity.queryNorm() should never return Infinity 
1852,LUCENE-324, org.apache.lucene.analysis.cn.ChineseTokenizer missing offset decrement 
1853,LUCENE-518, document field lengths count analyzer synonym overlays 
1854,LUCENE-3695," FST Builder methods need fixing,documentation,or improved type safety "
1855,LUCENE-2204, FastVectorHighlighter: some classes and members should be publicly accessible to implement FragmentsBuilder 
1856,LUCENE-3488, Factor out SearcherManager from NRTManager 
1857,LUCENE-2649, FieldCache should include a BitSet for matching docs 
1858,LUCENE-2720," IndexWriter should throw IndexFormatTooOldExc on open, not later during optimize/getReader/close "
1859,LUCENE-3077, DWPT doesn't see changes to DW#infoStream 
1860,LUCENE-1395, Javadoc mistake in SegmentMerger 
1861,LUCENE-707, Lucene Java Site docs 
1862,LUCENE-791, Update the Wiki 
1863,LUCENE-933, QueryParser can produce empty sub BooleanQueries when Analyzer proudces no tokens for input 
1864,LUCENE-3535, move PerFieldCodecWrapper into codecs package 
1865,LUCENE-230, Search with sort fails when a document has a missing value 
1866,LUCENE-3106, commongrams filter calls incrementToken() after it returns false 
1867,LUCENE-857, Remove BitSet caching from QueryFilter 
1868,LUCENE-1821," Weight.scorer() not passed doc offset for ""sub reader"" "
1869,LUCENE-1371," Add Searcher.search(Query, int) "
1870,LUCENE-1811, TestIndexReaderReopen nightly build failure 
1871,LUCENE-2599, Deprecate Spatial Contrib 
1872,LUCENE-279, [PATCH] Javadoc improvements and minor fixes 
1873,LUCENE-812, Unable to set LockFactory implementation via ${org.apache.lucene.store.FSDirectoryLockFactoryClass} 
1874,LUCENE-3903, javadocs very very ugly if you generate with java7 
1875,LUCENE-2197, StopFilter should not create a new CharArraySet if the given set is already an instance of CharArraySet 
1876,LUCENE-2783, Deadlock in IndexWriter 
1877,LUCENE-975, Position based TermVectorMapper 
1878,LUCENE-973," Token of  """" returns in CJKTokenizer + new TestCJKTokenizer "
1879,LUCENE-3847, LuceneTestCase should check for modifications on System properties 
1880,LUCENE-1378, Remove remaining @author references 
1881,LUCENE-1734, CharReader should delegate reset/mark/markSupported 
1882,LUCENE-1509, IndexCommit.getFileNames() should not return dups 
1883,LUCENE-1060," Correct 2 minor javadoc mistakes in core, javadoc.access=private "
1884,LUCENE-2549, TimeLimitingCollector's TimeExceededException contains useless relative docid 
1885,LUCENE-483," QueryParser.getFieldQuery(String,String) doesn't set default slop on MultiPhraseQuery "
1886,LUCENE-1467, Consolidate Solr's and Lucene's OpenBitSet classes 
1887,LUCENE-356, ArrayIndexOutOfBoundsException when using MultiFieldQueryParser 
1888,LUCENE-524, Current implementation of fuzzy and wildcard queries inappropriately implemented as Boolean query rewrites 
1889,LUCENE-291, [PATCH] FSDirectory create() method deletes all files 
1890,LUCENE-453, Using MultiSearcher and ParallelMultiSearcher can change the sort order. 
1891,LUCENE-2876, Remove Scorer.getSimilarity() 
1892,LUCENE-3202, Add DataInput/DataOutput subclasses that delegate to an InputStream/OutputStream. 
1893,LUCENE-3029, MultiPhraseQuery assigns different scores to identical docs when using 0 pos-incr 
1894,LUCENE-2017, CloseableThreadLocal is now obsolete 
1895,LUCENE-2003, Highlighter has problems when you use StandardAnalyzer with LUCENE_29 or simplier StopFilter with stopWordsPosIncr mode switched on 
1896,LUCENE-2318," Add System.getProperty(""tempDir"") as final static to LuceneTestCase(J4) "
1897,LUCENE-1466, CharFilter - normalize characters before tokenizer 
1898,LUCENE-1798, FieldCacheSanityChecker called directly by FieldCache.get* 
1899,LUCENE-2731, HyphenationCompoundWordTokenFilter fails to load DTD in Crimson parser (JDK 1.4) 
1900,LUCENE-2867, Change contrib QP API that uses CharSequence as string identifier 
1901,LUCENE-386, rev. 169301: wrong directory name in build.xml 
1902,LUCENE-3168, Enable Throttling only during nightly builds 
1903,LUCENE-1400, Add Apache RAT (Release Audit Tool) target to build.xml 
1904,LUCENE-2875, NumericTokenStream.NumericTermAttribute does not support cloning -> Solr analysis request handlers fail 
1905,LUCENE-1130, Hitting disk full during DocumentWriter.ThreadState.init(...) can cause hang 
1906,LUCENE-1814, Some Lucene tests try and use a Junit Assert in new threads 
1907,LUCENE-1036, Unreleased 2.3 version of IndexWriter.optimize()  consistly throws java.lang.IllegalArgumentException out-of-the-box 
1908,LUCENE-2741, Several Codecs use the same files - PerFieldCodecWrapper can not hold two codec using the same files 
1909,LUCENE-3092," NRTCachingDirectory, to buffer small segments in a RAMDir "
1910,LUCENE-1985, DisjunctionMaxQuery -  Iterator code to  for ( A  a : container ) construct 
1911,LUCENE-2046, IndexReader.isCurrent incorrectly returns false after writer.prepareCommit has been called 
1912,LUCENE-2980, Benchmark's ContentSource should not rely on file suffixes to be lower cased when detecting file type (gzip/bzip2/text) 
1913,LUCENE-1521," ""fdx size mismatch"" exception in StoredFieldsWriter.closeDocStore() when closing index with 500M documents "
1914,LUCENE-1340, Make it posible not to include TF information in index 
1915,LUCENE-2426, change sort order to binary order 
1916,LUCENE-696, Scorer.skipTo() doesn't always work if called before next() 
1917,LUCENE-1135, Mark contrib/wikipedia as experimental 
1918,LUCENE-1762, Slightly more readable code in Token/TermAttributeImpl 
1919,LUCENE-2772, Make SlowMultiReaderWrapper wrap always so close() is safe 
1920,LUCENE-1527, Benchmark deletes.alg fails 
1921,LUCENE-1782, Rename OriginalQueryParserHelper 
1922,LUCENE-1583, SpanOrQuery skipTo() doesn't always move forwards 
1923,LUCENE-570, Expose directory on IndexReader 
1924,LUCENE-1912, FastVectorHighlighter: latter terms cannot be highlighted if two or more terms are concatenated 
1925,LUCENE-224, [PATCH] FilteredTermEnum code cleanup 
1926,LUCENE-2242, Contrib CharTokenizer classes should be instantiated using their new Version based ctors 
1927,LUCENE-486, Core Test should not have dependencies on the Demo code 
1928,LUCENE-2002, Add oal.util.Version ctor to QueryParser 
1929,LUCENE-2414, add icu-based tokenizer for unicode text segmentation 
1930,LUCENE-1978, Remove HitCollector 
1931,LUCENE-2157, DelimitedPayloadTokenFilter copies the bufer over itsself. Instead it should only set the length. Also optimize logic. 
1932,LUCENE-1702, Thai token type() bug 
1933,LUCENE-2449, Improve random testing 
1934,LUCENE-467, Use Float.floatToRawIntBits over Float.floatToIntBits 
1935,LUCENE-1078, Cleanup some unused and unnecessary code 
1936,LUCENE-2894, Use of google-code-prettify for Lucene/Solr Javadoc 
1937,LUCENE-1299, Spell Checker suggestSimilar throws NPE when IndexReader is not null and field is null 
1938,LUCENE-3749, Similarity.java javadocs and simplifications for 4.0 
1939,LUCENE-3852, Rename BaseMultiReader class to BaseCompositeReader and make public 
1940,LUCENE-3238, SpanMultiTermQueryWrapper with Prefix Query issue 
1941,LUCENE-1434," IndexableBinaryStringTools: convert arbitrary byte sequences into Strings that can be used as index terms, and vice versa "
1942,LUCENE-1282, Sun hotspot compiler bug in 1.6.0_04/05 affects Lucene 
1943,LUCENE-1988, CharacterCache - references deleted  
1944,LUCENE-3638, IndexReader.document always return a doc with all the stored fields loaded. And this can be slow for the indexed document contain huge fields 
1945,LUCENE-3339, TestNRTThreads hangs in nightly 3.x builds 
1946,LUCENE-1946, Remove deprecated TokenStream API 
1947,LUCENE-2042, Allow controllable printing of the hits 
1948,LUCENE-892, CompoundFileReader's openInput produces streams that may do an extra buffer copy 
1949,LUCENE-431, RAMInputStream and RAMOutputStream without further buffering 
1950,LUCENE-1797, new QueryParser over-increment position for MultiPhraseQuery 
1951,LUCENE-1335," Correctly handle concurrent calls to addIndexes, optimize, commit "
1952,LUCENE-2112, Flex on non-flex emulation of TermsEnum incorrectly seeks/nexts beyond current field 
1953,LUCENE-1457, There are a few binary search implmentations in lucene that suffer from a now well known overflow bug 
1954,LUCENE-1188, equals and hashCode implementation in org.apache.lucene.search.* package 
1955,LUCENE-2892, Add QueryParser.newFieldQuery 
1956,LUCENE-2472, The terms index divisor in IW should be set via IWC not via getReader 
1957,LUCENE-2404," Improve speed of ThaiWordFilter by CharacterIterator, factor out LowerCasing and also fix some bugs (empty tokens stop iteration) "
1958,LUCENE-883, make spell checker test case work again 
1959,LUCENE-2931, Improved javadocs for PriorityQueue#lessThan 
1960,LUCENE-1062, Improved Payloads API 
1961,LUCENE-1096, Deleting docs of all returned Hits during search causes ArrayIndexOutOfBoundsException 
1962,LUCENE-1398, Add ReverseStringFilter 
1963,LUCENE-2812, IndexReader.indexExists sometimes returns true when an index isn't present 
1964,LUCENE-2421, Hardening of NativeFSLock 
1965,LUCENE-687, Performance improvement: Lazy skipping on proximity file 
1966,LUCENE-1479," TrecDocMaker skips over documents when ""Date"" is missing from documents "
1967,LUCENE-1904, move wordnet based synonym code out of contrib/memory and into contrib/wordnet (or somewhere else) 
1968,LUCENE-311, [PATCH] queryParser.setOperator(int) should be made typesafe 
1969,LUCENE-2912," remove field param from computeNorm, scorePayload ; remove UOE'd lengthNorm, switch SweetSpot to per-field  "
1970,LUCENE-1298, MoreLikeThis ignores custom similarity 
1971,LUCENE-1212, Basic refactoring of DocumentsWriter 
1972,LUCENE-3542, StandardQueryParser ignores AND operator for tokenized query terms 
1973,LUCENE-3519, BlockJoinCollector only allows retrieving groups for only one BlockJoinQuery 
1974,LUCENE-3626, Make PKIndexSplitter and MultiPassIndexSplitter work per segment 
1975,LUCENE-508, SegmentTermEnum.next() doesn't maintain prevBuffer at end 
1976,LUCENE-1911," When using QueryWrapperFilter with CachingWrapperFilter, QueryWrapperFilter returns a DocIdSet that creates a Scorer, which gets cached rather than a bit set "
1977,LUCENE-3258, File leak when IOException occurs during index optimization. 
1978,LUCENE-2952, Make license checking/maintenance easier/automated 
1979,LUCENE-2274, Catch exceptions in Threads created by JUnit tasks 
1980,LUCENE-3746, suggest.fst.Sort.BufferSize should not automatically fail just because of freeMemory() 
1981,LUCENE-3011, FST serialization and deserialization from plain DataInput/DataOutput streams. 
1982,LUCENE-1008, document with no term vector fields after documents with term vector fields corrupts the index 
1983,LUCENE-3387, Get javadoc for the similarities package in shape 
1984,LUCENE-2763, Swap URL+Email recognizing StandardTokenizer and UAX29Tokenizer 
1985,LUCENE-1510, InstantiatedIndexReader throws NullPointerException in norms() when used with a MultiReader 
1986,LUCENE-2790, IndexWriter should call MP.useCompoundFile and not LogMP.getUseCompoundFile 
1987,LUCENE-2031, Move PatternAnalyzer out of contrib/memory to contrib/analyzers 
1988,LUCENE-3870, VarDerefBytesImpl doc values prefix length may fall across two pages 
1989,LUCENE-3624," Throw exception for ""Multi-SortedSource"" instead of returning null "
1990,LUCENE-2945, Surround Query doesn't properly handle equals/hashcode 
1991,LUCENE-3448," Add FixedBitSet.and(other/DISI), andNot(other/DISI) "
1992,LUCENE-1571, DistanceFilter problem with deleted documents 
1993,LUCENE-1990, Add unsigned packed int impls in oal.util 
1994,LUCENE-1894," Spatial checks for a string in an int,double map "
1995,LUCENE-3372, TestIndexWriterOnDiskFull.testAddDocumentOnDiskFull seed failure 
1996,LUCENE-3477, Fix JFlex tokenizer compiler warnings 
1997,LUCENE-1474, Incorrect SegmentInfo.delCount when IndexReader.flush() is used 
1998,LUCENE-2820, CMS fails to cleanly stop threads 
1999,LUCENE-3002, Add tests.iter.min to improve controlling tests.iter's behavior 
2000,LUCENE-663, New feature rich higlighter for Lucene. 
2001,LUCENE-982, Create new method optimize(int maxNumSegments) in IndexWriter 
2002,LUCENE-2239, Revise NIOFSDirectory and its usage due to NIO limitations on Thread.interrupt 
2003,LUCENE-3295, BitVector never skips fully populated bytes when writing ClearedDgaps 
2004,LUCENE-2234, Hindi Analyzer 
2005,LUCENE-3872, Index changes are lost if you call prepareCommit() then close() 
2006,LUCENE-2710," ""reproduce with"" on test failure isn't right if you manually overrided anything "
2007,LUCENE-1507, adding EmptyDocIdSet/Iterator 
2008,LUCENE-623, RAMDirectory.close() should have a comment about not releasing any resources 
2009,LUCENE-2422, don't reuse byte[] in IndexInput/Output for read/writeString 
2010,LUCENE-3874, bogus positions create a corrumpt index 
2011,LUCENE-2257, relax the per-segment max unique term limit 
2012,LUCENE-475,"  RAMDirectory(Directory dir, boolean closeDir)  constructor uses memory inefficiently. "
2013,LUCENE-1868, update NOTICE.txt 
2014,LUCENE-1137, Token type as BitSet: typeBits() 
2015,LUCENE-3148, TestIndexWriterExceptions reproducible AOOBE in MockVariableIntBlockCodec 
2016,LUCENE-2409, add a tokenfilter for icu transforms 
2017,LUCENE-2474, Allow to plug in a Cache Eviction Listener to IndexReader to eagerly clean custom caches that use the IndexReader (getFieldCacheKey) 
2018,LUCENE-1623, Back-compat break with non-ascii field names 
2019,LUCENE-2977, WriteLineDocTask should write gzip/bzip2/txt according to the extension of specified output file name 
2020,LUCENE-462, bad normalization in sorted search returning TopDocs 
2021,LUCENE-3059, PulsingTermState.clone leaks memory 
2022,LUCENE-2617, coord should still apply to missing terms/clauses 
2023,LUCENE-3111, TestFSTs.testRandomWords failure 
2024,LUCENE-3137, Benchmark's ExtractReuters creates its temp dir wrongly if provided out-dir param ends by slash 
2025,LUCENE-736," Sloppy Phrase Scorer matches the doc ""A B C D E"" for query = ""B C B""~2 "
2026,LUCENE-2855, Contrib queryparser should not use CharSequence as Map key 
2027,LUCENE-2196, Spellchecker should implement java.io.Closable 
2028,LUCENE-1825, Incorrect usage of AttributeSource.addAttribute/getAttribute leads to failures when onlyUseNewAPI=true 
2029,LUCENE-1059, bad java practices which affect performance (result of code inspection) 
2030,LUCENE-1128, Add Highlighting benchmark support to contrib/benchmark 
2031,LUCENE-3706, add offsets into lucene40 postings 
2032,LUCENE-1481, Sort and SortField does not have equals() and hashCode() 
2033,LUCENE-2259," add IndexWriter.removeUnferencedFiles, so apps can more immediately delete index files when readers are closed "
2034,LUCENE-2581, FastVectorHighlighter: Make FragmentsBuilder use Encoder 
2035,LUCENE-1614," Add next() and skipTo() variants to DocIdSetIterator that return the current doc, instead of boolean "
2036,LUCENE-3653, Lucene Search not scalling 
2037,LUCENE-3593, Add a filter returning all document without a value in a field 
2038,LUCENE-564, Class DisjunctionSumScorer does not need to be public. 
2039,LUCENE-3708, codec postings api (finishDoc) is inconsistent 
2040,LUCENE-1784, Make BooleanWeight and DisjunctionMaxWeight protected 
2041,LUCENE-1504, Contrib-Spatial should use DocSet API rather then deprecated BitSet API 
2042,LUCENE-793, Javadocs should explain possible causes for IOExceptions 
2043,LUCENE-2289, Calls to SegmentInfos.message should be wrapped w/ infoStream != null checks 
2044,LUCENE-684, Refrase javadoc 1st sentence for IndexReader.deleteDocuments 
2045,LUCENE-2669, NumericRangeQuery.NumericRangeTermsEnum sometimes seeks backwards 
2046,LUCENE-2285, Code cleanup from all sorts of (trivial) warnings 
2047,LUCENE-1393, Lucene's nightly Hudson builds don't have svn version in MANIFEST.MF 
2048,LUCENE-1223, lazy fields don't enforce binary vs string value 
2049,LUCENE-2382, Merging implemented by codecs must catch aborted merges 
2050,LUCENE-961, RegexCapabilities is not Serializable 
2051,LUCENE-1277, Remove System.out left in SpanHighlighter code 
2052,LUCENE-2659, lucenetestcase ease of use improvements 
2053,LUCENE-1535, Make tests using java.util.Random reproducible on failure 
2054,LUCENE-852, spellchecker: make hard-coded values configurable 
2055,LUCENE-823, Lucene fails to close file handles under certain situations 
2056,LUCENE-885, clean up build files so contrib tests are run more easily 
2057,LUCENE-2760," optimize spanfirstquery, spanpositionrangequery "
2058,LUCENE-1638, Thread safety issue can cause index corruption when autoCommit=true and multiple threads are committing 
2059,LUCENE-1760, TokenStream API javadoc improvements 
2060,LUCENE-3466, Rename Analyzer.reusableTokenStream() to tokenStream() 
2061,LUCENE-3641, MultiReader does not propagate readerFinishedListeners to clones/reopened readers 
2062,LUCENE-675, Lucene benchmark: objective performance test for Lucene 
2063,LUCENE-2981, Review and potentially remove unused/unsupported Contribs 
2064,LUCENE-3098, Grouped total count 
2065,LUCENE-1617," Add ""testpackage"" to common-build.xml "
2066,LUCENE-2113, singletermsenum 
2067,LUCENE-3125, TestDocValuesIndexing.testAddIndexes failures on docvalues branch 
2068,LUCENE-2129, standard codec's terms dict seek should only scan if new term is in same index block 
2069,LUCENE-1075, Possible thread hazard in IndexWriter.close(false) 
2070,LUCENE-3761, Generalize SearcherManager 
2071,LUCENE-388, [PATCH] IndexWriter.maybeMergeSegments() takes lots of CPU resources 
2072,LUCENE-2576, Intermittent failure in TestIndexWriter.testCommitThreadSafety 
2073,LUCENE-3855, TestStressNRT failures (reproducible) 
2074,LUCENE-787, ant test won't run in 'out of the box' installation 
2075,LUCENE-1242, small speedups to bulk merging 
2076,LUCENE-2328, IndexWriter.synced  field accumulates data leading to a Memory Leak 
2077,LUCENE-824, IndexWriter#addIndexesNoOptimize has redundent try/catch 
2078,LUCENE-2751, add LuceneTestCase.newSearcher() 
2079,LUCENE-1492, Allow readOnly OpenReader task 
2080,LUCENE-3140, Backport FSTs to 3.x 
2081,LUCENE-962, I/O exception in DocsWriter add or updateDocument may not delete unreferenced files 
2082,LUCENE-2451, remove dead code from oal.util.cache 
2083,LUCENE-1919, Analysis back compat break 
2084,LUCENE-1072, NullPointerException during indexing in DocumentsWriter$ThreadState$FieldData.addPosition 
2085,LUCENE-3209, Memory codec 
2086,LUCENE-503, Contrib: ThaiAnalyzer to enable Thai full-text search in Lucene 
2087,LUCENE-451, BooleanQuery explain with boost==0 
2088,LUCENE-3647," DocValues merging is not associative, leading to different results depending upon how merges execute "
2089,LUCENE-3904, Similarity javadocs look ugly if created with java7's javadoc 
2090,LUCENE-2507, automaton spellchecker 
2091,LUCENE-2898, CMS merge throttling is not aggressive enough 
2092,LUCENE-1598," While you could use a custom Sort Comparator source with remote searchable before, you can no longer do so with FieldComparatorSource "
2093,LUCENE-3103, create a simple test that indexes and searches byte[] terms 
2094,LUCENE-3640, remove IndexSearcher.close 
2095,LUCENE-277, Sorting produces duplicates 
2096,LUCENE-1389, SimpleSpanFragmenter can create very short fragments 
2097,LUCENE-3490, Restructure codec hierarchy 
2098,LUCENE-2677, Tests failing when run with tests.iter > 1 
2099,LUCENE-1812, Static index pruning by in-document term frequency (Carmel pruning) 
2100,LUCENE-1884, javadocs cleanup 
2101,LUCENE-2889, Remove @lucene.experimental from Numeric* 
2102,LUCENE-1551, Add reopen(IndexCommit) methods to IndexReader 
2103,LUCENE-843, improve how IndexWriter uses RAM to buffer added documents 
2104,LUCENE-2316, Define clear semantics for Directory.fileLength 
2105,LUCENE-3423, add Terms.docCount 
2106,LUCENE-1066, better explain output 
2107,LUCENE-2598, allow tests to use different Directory impls 
2108,LUCENE-894, Custom build.xml for binary distributions 
2109,LUCENE-3531," Improve CachingWrapperFilter to optionally also cache acceptDocs, if identical to liveDocs "
2110,LUCENE-3905, BaseTokenStreamTestCase should test analyzers on real-ish content 
2111,LUCENE-1347, IndexWriter.rollback can hang if a previous call hit an exception 
2112,LUCENE-1211, Small speedups to DocumentsWriter's quickSort 
2113,LUCENE-2142, FieldCache.getStringIndex should not throw exception if term count exceeds doc count 
2114,LUCENE-2753, IndexReader.listCommits should return a List and not an abstract Collection 
2115,LUCENE-3099, Grouping module should allow subclasses to set the group key per document 
2116,LUCENE-3859, nuke/clean up AtomicReader.hasNorms 
2117,LUCENE-1055, Remove GData from trunk  
2118,LUCENE-3244, Contrib/Module-uptodate assume name matches path and jar 
2119,LUCENE-629," Performance improvement for merging stored, compressed fields "
2120,LUCENE-269, [PATCH] demo HTML parser corrupts foreign characters 
2121,LUCENE-2283, Possible Memory Leak in StoredFieldsWriter 
2122,LUCENE-3350, trunk:  TestDocumentsWriterDeleteQueue.testStressDeleteQueue seed failure 
2123,LUCENE-3278, Rename contrib/queryparser project to queryparser-contrib 
2124,LUCENE-888, Improve indexing performance by increasing internal buffer sizes 
2125,LUCENE-2087, Remove recursion in NumericRangeTermEnum 
2126,LUCENE-2565, TestUTF32ToUTF8 can run forever 
2127,LUCENE-3193, TwoPhaseCommit interface 
2128,LUCENE-2864, add maxtf to fieldinvertstate 
2129,LUCENE-3190, TestStressIndexing2 testMultiConfig failure 
2130,LUCENE-3305, Kuromoji code donation - a new Japanese morphological analyzer 
2131,LUCENE-2044, Allow random seed to be set in DeleteByPercentTask 
2132,LUCENE-227, [PATCH] documentation typo 
2133,LUCENE-649, Fixed Spelling mailinglist.xml 
2134,LUCENE-1621, deprecate term and getTerm in MultiTermQuery 
2135,LUCENE-924, IndexWriter has incomplete Javadocs 
2136,LUCENE-1166, A tokenfilter to decompose compound words 
2137,LUCENE-3503, DisjunctionSumScorer gives slightly (float iotas) different scores when you .nextDoc vs .advance 
2138,LUCENE-1214, Possible hidden exception on SegmentInfos commit 
2139,LUCENE-1010, Document with no term vectors mixed with ones that have term vectors cause EOFException during merge 
2140,LUCENE-1139, Various small improvements to contrib/benchmark 
2141,LUCENE-2258," Remove ""synchonized"" from FuzzyTermEnum#similarity(final String target) "
2142,LUCENE-482, JE Directory Implementation 
2143,LUCENE-1076, Allow MergePolicy to select non-contiguous merges 
2144,LUCENE-717," src builds fail because of no ""lib"" directory "
2145,LUCENE-2249, ParallelMultiSearcher should shut down thread pool on close 
2146,LUCENE-862," Contrib query org.apache.lucene.search.BoostingQuery sets boost on constructor Query, not cloned copy "
2147,LUCENE-949, AnalyzingQueryParser can't work with leading wildcards. 
2148,LUCENE-245, FieldCacheImpl cache gets rebuilt every time 
2149,LUCENE-2320, Add MergePolicy to IndexWriterConfig 
2150,LUCENE-3672, IndexCommit.equals() bug 
2151,LUCENE-3736," ParallelReader is now atomic, rename to ParallelAtomicReader and also add a ParallelCompositeReader (that requires LogDocMergePolicy to have identical subreader structure) "
2152,LUCENE-2275, DocumentsWriter.applyDeletes should not create TermDocs or IndexSearcher if not needed 
2153,LUCENE-1855, Change AttributeSource API to use generics 
2154,LUCENE-1576, Brazilian Analyzer doesn't remove stopwords when uppercase is given 
2155,LUCENE-319, [PATCH] Loosing first matching document in BooleanQuery 
2156,LUCENE-1068, Invalid behavior of StandardTokenizerImpl 
2157,LUCENE-1082, IndexReader.lastModified - throws NPE 
2158,LUCENE-1294, Jar manifest should not contain ${user.name} of the person building 
2159,LUCENE-2084, remove Byte/CharBuffer wrapping for collation key generation 
2160,LUCENE-995, Add open ended range query syntax to QueryParser 
2161,LUCENE-2118, Intermittent failure in TestIndexWriterMergePolicy.testMaxBufferedDocsChange 
2162,LUCENE-2366," LLRect.createBox returned box does not contains all points in (center,distance) disc "
2163,LUCENE-3510, BooleanScorer should not limit number of prohibited clauses 
2164,LUCENE-1351," Add some ligatures (ff, fi, fl, ft, st) to ISOLatin1AccentFilter "
2165,LUCENE-3028, IW.getReader() returns inconsistent reader on RT Branch 
2166,LUCENE-3645, Remove unnecessary array wrapping when calling varargs methods 
2167,LUCENE-2795, Genericize DirectIOLinuxDir -> UnixDir 
2168,LUCENE-1850, Update overview example code 
2169,LUCENE-702, Disk full during addIndexes(Directory[]) can corrupt index 
2170,LUCENE-1519, Change Primitive Data Types from int to long in class SegmentMerger.java 
2171,LUCENE-2086," When resolving deletes, IW should resolve in term sort order "
2172,LUCENE-3037, TestFSTs.testRealTerms produces a corrupt index 
2173,LUCENE-3365, Create or Append mode determined before obtaining write lock 
2174,LUCENE-2179, CharArraySet.clear() 
2175,LUCENE-3434, Make ShingleAnalyzerWrapper and PerFieldAnalyzerWrapper immutable 
2176,LUCENE-2764, Allow tests to use random codec per field 
2177,LUCENE-2802, DirectoryReader ignores NRT SegmentInfos in #isOptimized() 
2178,LUCENE-1616, add one setter for start and end offset to OffsetAttribute 
2179,LUCENE-3717, Add fake charfilter to BaseTokenStreamTestCase to find offsets bugs 
2180,LUCENE-1788, Cleanup highlighter test class 
2181,LUCENE-2829," improve termquery ""pk lookup"" performance "
2182,LUCENE-1599, SpanRegexQuery and SpanNearQuery is not working with MultiSearcher 
2183,LUCENE-2958, WriteLineDocTask improvements 
2184,LUCENE-395, CoordConstrainedBooleanQuery + QueryParser support 
2185,LUCENE-1672, Deprecate all String/File ctors/opens in IndexReader/IndexWriter/IndexSearcher 
2186,LUCENE-1683, RegexQuery matches terms the input regex doesn't actually match 
2187,LUCENE-1112, Document is partially indexed on an unhandled exception 
2188,LUCENE-1468, FSDirectory.list() is inconsistent 
2189,LUCENE-2625, IndexReader.termDocs() retrieves no documents 
2190,LUCENE-383," ConstantScoreRangeQuery - fixes ""too many clauses"" exception "
2191,LUCENE-2100, Make contrib analyzers final 
2192,LUCENE-2956, Support updateDocument() with DWPTs 
2193,LUCENE-2209, add @experimental javadocs tag 
2194,LUCENE-2165, SnowballAnalyzer lacks a constructor that takes a Set of Stop Words 
2195,LUCENE-1699, Field tokenStream should be usable with stored fields. 
2196,LUCENE-591, Add meta keywords to HTMLParser 
2197,LUCENE-2388, the unversioned site points to a dead trunk 
2198,LUCENE-3729, Allow using FST to hold terms data in DocValues.BYTES_*_SORTED 
2199,LUCENE-1654, Include diagnostics per-segment when writing a new segment 
2200,LUCENE-2602, Default merge policy should take deletions into account 
2201,LUCENE-262, SegmentReader.hasSeparateNorms always returns false 
2202,LUCENE-3648, Speed up SegementDocsEnum by making it more friendly for JIT optimizations 
2203,LUCENE-3090, DWFlushControl does not take active DWPT out of the loop on fullFlush 
2204,LUCENE-1162, Improve architecture of FieldSortedHitQueue 
2205,LUCENE-3469, move DocumentStoredFieldsVisitor to o.a.l.document 
2206,LUCENE-3579, DirectoryTaxonomyWriter should throw a proper exception if it was closed 
2207,LUCENE-3097, Post grouping faceting 
2208,LUCENE-2076, Add org.apache.lucene.store.FSDirectory.getDirectory() 
2209,LUCENE-3412, SloppyPhraseScorer returns non-deterministic results for queries with many repeats 
2210,LUCENE-1099, Making Tokenizer.reset(Reader) public 
2211,LUCENE-1186, [PATCH] Clear ThreadLocal instances in close() 
2212,LUCENE-917, Javadoc improvements for Payload class 
2213,LUCENE-971, Create enwiki indexable data as line-per-article rather than file-per-article 
2214,LUCENE-1705, Add deleteAllDocuments() method to IndexWriter 
2215,LUCENE-1168, TermVectors index files can become corrupt when autoCommit=false 
2216,LUCENE-794," Extend contrib Highlighter to properly support PhraseQuery, SpanQuery,  ConstantScoreRangeQuery "
2217,LUCENE-1584, Callback for intercepting merging segments in IndexWriter 
2218,LUCENE-1217, use isBinary cached variable instead of instanceof in Field 
2219,LUCENE-1491, EdgeNGramTokenFilter stops on tokens smaller then minimum gram size. 
2220,LUCENE-2021, French elision filter should use CharArraySet 
2221,LUCENE-1966, Arabic Analyzer: Stopwords list needs enhancement 
2222,LUCENE-3524," Add ""direct"" PackedInts.Reader impl, that reads directly from disk on each get "
2223,LUCENE-848, Add supported for Wikipedia English as a corpus in the benchmarker stuff 
2224,LUCENE-3042, AttributeSource can have an invalid computed state 
2225,LUCENE-3485," LuceneTaxonomyReader .decRef() may close the inner IR, renderring the LTR in a limbo. "
2226,LUCENE-3201, improved compound file handling 
2227,LUCENE-1800, QueryParser should use reusable token streams 
