,ID,SUMMARY
1343,JCR-1148, NullPointerException in ItemState 
1344,JCR-2441, Jcr2spiRepositoryFactory: make class loading more robust 
1345,JCR-2619, improved internal representation of DATE values 
1346,JCR-2329, Build fails on system without X 
1347,JCR-3254, make max size of CachingEntryCollector's cache configurable 
1348,JCR-2872, DataStore: changing the modified date fails if the file is open for reading (Windows only) 
1349,JCR-2683, Provide rename method for nodes 
1350,JCR-2278, Move NodeTypeStorage to spi-commons and provide default implementation 
1351,JCR-1770," RFC4918 feature: absolute paths in ""Destination"" and ""If"" headers "
1352,JCR-3," jcr:mixinTypes property inconsitent, if addMixin() throws exception "
1353,JCR-691, Let NameException extend RepositoryException 
1354,JCR-710, NullPointerException in DatabasePersistenceManager and DatabaseFileSystem after a failed reconnection attempt 
1355,JCR-1396, DateValue.getDate not a copy 
1356,JCR-3109, Move PersistenceManagerTest from o.a.j.core to o.a.j.core.persistence 
1357,JCR-1076, Some tests try to add new nodes without specifying the node type 
1358,JCR-101, misleading contrib/tck-webapp/...RepositoryServlet javadoc 
1359,JCR-1572, DbDataStore connection does not always reconnect 
1360,JCR-651, Improve performance for queries with large result sets 
1361,JCR-1471, Error when registering nodetype with same propdef as supertype 
1362,JCR-615, JCR2SPI: NPE when parentId returned by NodeInfo.getParentId does not show up in parent's child node list 
1363,JCR-2611, DefaultHighlighter.java does not encode illegal XML characters 
1364,JCR-3205, Missing support for lock timeout and ownerHint in jcr-server 
1365,JCR-56, allow case insensitive searches 
1366,JCR-1056, JCR2SPI: improve ItemDefinitionProviderImpl.getMatchingPropdef to better handle multiple residuals 
1367,JCR-1046, Non-versionable children of a versionable node should not be updated when a merge fails 
1368,JCR-1852, session.exportDocumentView() does not work with jaxb 2.1.x  UnmarshallerHandler 
1369,JCR-943, SQL Server support in clustering module 
1370,JCR-386, Query dump failed with deep query tree 
1371,JCR-11, XMLPersistenceManager incorrectly handles properties 
1372,JCR-1169, Distribution of commons classes 
1373,JCR-3192," Javadoc in jackrabbit-jcr-rmi is missing an ending "">""  "
1374,JCR-248, create configuration on InputStream 
1375,JCR-2050, Optimize refresh operations  
1376,JCR-3083, Degrade gracefully when reading invalid date values 
1377,JCR-2313, Improvements to user management (2) 
1378,JCR-2147, Remove deprecated classes in jackrabbit-core 
1379,JCR-3098, Add hit miss statistics and logging to caches 
1380,JCR-176, JCRTest.java (First Steps example code): to few parameters in session.importXML 
1381,JCR-174, Contrib JCR-Server: improve handing of strong etags 
1382,JCR-1310, Webdav: Drop xerces dependency 
1383,JCR-2799, QPropertyDefinitionImpl.equals() is implemented incorrectly  
1384,JCR-2977, AccessControlManager#getApplicablePolicy should check for colliding rep:policy node 
1385,JCR-598, DateValue.equals() relies on Calendar.equals() 
1386,JCR-968, Add support for tablespaces to Oracle related classes 
1387,JCR-2367, RepositoryCopier does not copy open-scoped Locks 
1388,JCR-1988, AbstractRecord does inefficient List.indexOf() 
1389,JCR-276, SimpleWebdavServlet: avoid 404 for the root collection 
1390,JCR-1759, Simplify the usage of OCM annotations 
1391,JCR-669, Move NamespaceMappings/Index from lucene to namespace registry. 
1392,JCR-40, Node merge method doesnt seems to recurse thru childs of the right source node 
1393,JCR-1010, Test failures with spi2jcr in AddEventListenerTest 
1394,JCR-2240, Binary value may leave temp file behind 
1395,JCR-688, Improve name resolution 
1396,JCR-2926," DefaultProtectedPropertyImporter masks several fields from parent, causing potential derived classes to not perform correctly "
1397,JCR-3282, Optimize usage of norms 
1398,JCR-2802, Deprecate all non-bundle persistence managers 
1399,JCR-2851, Authentication Mechanism Based on Login Token 
1400,JCR-2203, Create default repository in target 
1401,JCR-2371, Core: WEAKREFERENCE properties object have type REFERENCE when being read from the persistent layer 
1402,JCR-1265, Lower-Case Search-Function works with Upper-Case Searchstring 
1403,JCR-1247, Add Warnlog on Extraction Failure 
1404,JCR-1704, Indexing rules inheritance doesn't work 
1405,JCR-1133, JCR2SPI: VersionHistoryImpl.getQLabels() needs to skip jcr:mixinTypes as well 
1406,JCR-2005, JCR2SPI: Remove validation check for same-named Node and Property 
1407,JCR-687, UUID compareTo and hashCode 
1408,JCR-1033, webapp doesn't compile (use of enum keyword) 
1409,JCR-1994, ExportSysViewTest fails with: System property org.xml.sax.driver not specified 
1410,JCR-2788, Provide a JackrabbitNode#setMixins(String[] mixinNames) method 
1411,JCR-2957, Improve password hashing 
1412,JCR-723, OpenDocument files missing in mimetypes.properties 
1413,JCR-620, Workspace.getImportHandler() doesn't handle namespace declarations in document view when they are reported as attributes 
1414,JCR-999, SPI: provide batch read functionality 
1415,JCR-349, New node type namespaces should be automatically registered 
1416,JCR-2504, Allow indexingConfiguration to be loaded from the classpath 
1417,JCR-1049, DatabaseFileSystem: mysql.ddl works for mysql5 but not mysql 4.1.20 
1418,JCR-2482, Reduce number of compiler warning by adding @Override and generics where appropriate  
1419,JCR-2739, RFC4918IfHeaderTest.testPutIfLockToken could fail with 412 Precondition Failed 
1420,JCR-252, new CachingNamespaceResolver introduces dependency from commons-jackrabbit to commons-collections 
1421,JCR-2137, Use type StaticOperand for fullTextSearchExpression 
1422,JCR-2585, spi2davex: unspecific BadRequest error instead of error code matching the RepositoryException 
1423,JCR-3176, JCARepositoryManager does not close InputStream 
1424,JCR-1144, Investigate ways to compile the refactored jcr-mapping for Java 1.4 
1425,JCR-2624, Reduce memory usage of ParentAxisScorer 
1426,JCR-423, Node.restore() fails for existing non-versioned OPV=Version child nodes 
1427,JCR-665, RMI: Property.getValue() fails with EOFException after many reads 
1428,JCR-2210, Move tests that require indexing configuration 
1429,JCR-3108, SQL2 ISDESCENDANTNODE can throw BooleanQuery#TooManyClauses if there are too many matching child nodes 
1430,JCR-1600, Remove noLockHack in SharedItemStateManager 
1431,JCR-2574," Row.getValue(""rep:excerpt(.)"") may throw ArrayIndexOutOfBoundsException "
1432,JCR-1749, JCRUrlConnection relies on nt:file/nt:resource 
1433,JCR-895, Registering node type names with spaces fails in clustered environment 
1434,JCR-80, AbstractQueryTest.evaluateResultOrder() should fail if workspace does not contain enough content 
1435,JCR-564, Remove geronimo JTA as a runtime dependency 
1436,JCR-1229, Remove build.xml from jackrabbit-core 
1437,JCR-2628, registerNodeType is not implemented in the CLI 
1438,JCR-907, Create HTML excerpt provider 
1439,JCR-2561, SQL2 query - supplying column selector fails with NPE on getColumnName() 
1440,JCR-978, Remove circular dependency between VersionManagerImpl and VersionItemStateProvider 
1441,JCR-2688, Provide utility for handling large number of child nodes/properties 
1442,JCR-1675, Provide names for constants in QueryConstants 
1443,JCR-742, Abstract JCR base classes 
1444,JCR-562, 'OR' in XPath query badly interpreted 
1445,JCR-486, Removed version is not invalidated 
1446,JCR-2635, Disable Users 
1447,JCR-1358, Cluster revision file not closed on repository shutdown. 
1448,JCR-1677, Allow workspace creation over cluster 
1449,JCR-1153, remove support for event bundle IDs 
1450,JCR-1380, CachingHierarchyManager synchronization problem 
1451,JCR-354, Use a pre-generated version of XPath.jjt 
1452,JCR-2790, jcr:like on node name 
1453,JCR-1227, Restore of empty multivalue property always changes property type to String 
1454,JCR-2037, SPI2DAV: setup automated test execution 
1455,JCR-2250, Base64 bug - last buffer not flushed 
1456,JCR-1016, [PATCH] Allow RepositoryAccessServlet to get the Repository from a ServletContext attribute 
1457,JCR-807, UUIDDocId should check IndexReader using equals() 
1458,JCR-203, set jcr:encoding when importing files into simple webdav server 
1459,JCR-2562, spi2davex: uri-lookup not cleared after reordering referenceable same-name-siblings 
1460,JCR-2602, Removal of first version throws javax.jcr.ReferentialIntegrityException 
1461,JCR-1209, NodeImpl.checkout() calls save() two times 
1462,JCR-2493, Unit tests for persistence managers 
1463,JCR-996, Name and Path interfaces in SPI 
1464,JCR-1493, Root exception not logged in ClusterNode for ClusterException 
1465,JCR-527, TCK: DerefQueryLevel1Test requires support for optional jcr:deref function 
1466,JCR-362, restore sometime throws error about missing tmp files 
1467,JCR-2894, AbstractLoginModule#logout() : credentials will not be clared as Subject.getPublicCredentials(Class) isn't backed by the subject internal set 
1468,JCR-3011, Fix incorrect IndexingQueueTest logic 
1469,JCR-745, TCK: more tests assuming that 'addMixin' immediately taking effect 
1470,JCR-1888, Add customizable filtering to GQL 
1471,JCR-2006, References to old repository-1.x.dtd 
1472,JCR-1246," In DatabasePersistenceManager.store(), if the exception is null or its cause is not an SQLException, then the PM keeps looping forever "
1473,JCR-531, TCK: OrderByMultiTypeTest doesn't respect nodetype configuration property 
1474,JCR-2753, Deadlock in DefaultISMLocking 
1475,JCR-2067, FileDataStore: only open a stream when really necessary 
1476,JCR-2308, Allow reuse of Q*DefinitionBuilder in QItemDefinitionsBuilder 
1477,JCR-2937, ACL with glob restrictions does not work on '/' 
1478,JCR-1214, DocId.UUIDDocId should not have a string attr uuid 
1479,JCR-1482, Jackrabbit web page scroll is slow with Firefox 
1480,JCR-1665," In JCAConnectionRequestInfo, equals() and hashCode() implementations are inconsistent "
1481,JCR-974, Manage Lucene FieldCaches per index segment 
1482,JCR-1395, Use Commons IO 1.4 
1483,JCR-2472, spi2dav: Accessing moved referenceble nodes results in PathNotFoundException 
1484,JCR-1369, indexing-rules should allow wildcards for (global) property names 
1485,JCR-2204, GQLTest fails occasionally 
1486,JCR-1222, Index nodes in parallel 
1487,JCR-1406, Add the org.apache.jackrabbit.rmi.jackrabbit package to the rmic generation  
1488,JCR-1397, Allow query results with unknown size 
1489,JCR-2475," Test failures when running ""mvn cobertura:check"" "
1490,JCR-3065, ConcurrentModificationException in FineGrainedISMLocking 
1491,JCR-2393, Index migration fails for property names that are prefixes of others 
1492,JCR-1700, Deprecate NamespaceListener and AbstractNamespaceResolver 
1493,JCR-2719, Incorrect outer join TCK tests 
1494,JCR-2928, LuceneQueryFactory should call QueryHits.close() after running a query 
1495,JCR-2164, Change security configuration from 'simple' to the some reasonable default 
1496,JCR-2355, Support easy pre-authenticated login 
1497,JCR-3199, workspace-wide default for lock timeout 
1498,JCR-411, Binding repository to a nameserver with RegistryHelper causes failure on lookup. 
1499,JCR-521, Add a method public boolean hasNodeType(String name) in NodeTypeManagerImpl 
1500,JCR-708, SearchManager might throw when handling cluster event 
1501,JCR-1710, Promote ChildNodeEntry and ChildNodeEntries to top level classes. 
1502,JCR-605, Error when registering node types on virgin repository 
1503,JCR-453, add/remove dispatchers from DelegatingObservationDispatcher is not synchronized 
1504,JCR-1836, Persistence: support property databaseType 
1505,JCR-2379, BindVariable not registered in JCR-SQL2 CONTAINS 
1506,JCR-170, VirtualItemStates of node types definitions not accessible with uuid 
1507,JCR-1420, Add test for Node.restore() may throw InvalidStateException 
1508,JCR-3262, Oracle JDBC Class Cast Exception 
1509,JCR-2484, NPE if RepositoryService#getItemInfos throws ItemNotFoundException 
1510,JCR-279, IllegalStateException thrown when consuming events 
1511,JCR-1842, SPI: RepositoryService.obtain should allow to pass null workspaceName indicating the default workspace 
1512,JCR-1221, IndexMerger blocks client threads when obsolete index segments are deleted 
1513,JCR-3131, NPE in ItemManager when calling Session.save() with nothing to save 
1514,JCR-654, Some implementations require a save() after a mixin has been assigned 
1515,JCR-503, TCK: SetValueDateTest compares Calendar objects 
1516,JCR-1655, Upgrade nekohtml dependency 
1517,JCR-1232, Merge UUID to NodeId 
1518,JCR-1838, Garbage collection deletes temporary files in FileDataStore 
1519,JCR-3015, EntryCollector may log warning for inexistent item 
1520,JCR-155, renaming a node with Session.move() or Workspace.move() is not visible from other concurrent sessions 
1521,JCR-1290, tm-extractors.jar blocks usage of newer poi versions 
1522,JCR-1445, [PATCH] Use entrySet iterators to avoid map look ups in loops 
1523,JCR-92, Change defaultValues format in NodeTypes XML to jcr value 
1524,JCR-1032, Clean caches in node type registry on session logout 
1525,JCR-1167, Paths not correct after reordering children 
1526,JCR-1361, Lock test assumes that changes in one session are immediately visible in different session 
1527,JCR-3259, augment logging information around CachingEntryCollector 
1528,JCR-98, extensibility patch for simple WebDAV servlet 
1529,JCR-512, TCK: AbstractImportXmlTest incorrectly assumes mix:referenceable can be added to created node 
1530,JCR-641, can't add lock token to session after 3 login/logout 
1531,JCR-409, Safe namespace registration 
1532,JCR-2199, Improvements to user management 
1533,JCR-2162, Data Store: garbage collection continues when the session is closed 
1534,JCR-1424," [PATCH] simplify conversion of strings to primitives by using parseXXX, not valueOf(xxx).xxxValue() "
1535,JCR-2944, Remove unnecessary NodeImpl references from LuceneQueryFactory 
1536,JCR-2971, Revert subsequent token-node updates (tentatively introduced) 
1537,JCR-83, Text Search Syntax Deviates from Spec 
1538,JCR-2875, Exclude the netcdf dependency 
1539,JCR-2011, Replacing mixin type doesn't preserve properties 
1540,JCR-2201, Implement QueryResult.getSelectorNames() 
1541,JCR-378, jackrabbit-server.war is missing the slf4j-log4j12 library 
1542,JCR-2877, Extend the consistency check in BundleDbPersistenceManager's to fix child-parent relations 
1543,JCR-278, DBFileSystem MySQL DDL not compatible with pre-5.0 versions 
1544,JCR-2018, Jcr-Remoting: PathNotFoundException if item name ends with .json 
1545,JCR-2437, Upgrade to easymock 2.5.2 
1546,JCR-2728, Exclude JavaCC-generated code from static analysis 
1547,JCR-315, Support for OpenOffice text extraction 
1548,JCR-2082, Query does not work after logging into workspace with no indexes 
1549,JCR-3148, Using transactions still leads to memory leak 
1550,JCR-2346, Dont use nt:frozenNode to create nodes 
1551,JCR-1667, JCARepositoryManager does not close InputStream used to obtain repository config from classpath 
1552,JCR-3042, jcr-commons: add cnd writer functionality 
1553,JCR-1562, JNDI data sources with various PersistenceManager: wrong default values 
1554,JCR-1368, improve documentation of SPI Batch addProperty 
1555,JCR-700, Tests fail with NoClassDefFoundError: org/w3c/dom/ranges/DocumentRange 
1556,JCR-2767," Database connection leak with DBCP, MySQL, and Observers "
1557,JCR-1145," ObjectConverterImpl.getObject(Session, Class, String) may not resolve mapping correctly for incompletely described mappings "
1558,JCR-2182, LockableFileRevision not thread-safe 
1559,JCR-520, Contributed ClassLoader project still uses commons-logging for logging. 
1560,JCR-433, NodeTypeRegistry could auto-subtype from nt:base 
1561,JCR-1762, Improvement to MultiValueCollectionConverterImpl to Map collections with element class Object.class 
1562,JCR-469, Problem with child order after restoring of parent 
1563,JCR-1891, jcr2spi: use Soft refs for hierarchy 
1564,JCR-2344, ClassCastException org.apache.xerces.parsers.XIncludeAwareParserConfiguration cannot be cast to org.apache.xerces.xni.parser.XMLParserConfiguration when deploying in JBoss 5.1 
1565,JCR-2568, extract test content loading from JackrabbitRepositoryStub 
1566,JCR-1479, [PATCH] don't use the reflective form of {Collection}.toArray 
1567,JCR-1054, Duplicate attribute in BeanDescriptor and CollectionDescriptor 
1568,JCR-1152, SPI implementations currently need to provide implementations of both ValueFactory and QValueFactory 
1569,JCR-633, DerbyPersistenceManager only usable for embedded databases 
1570,JCR-2222, Unclosed files when aggregated property states are indexed 
1571,JCR-1525, Jackrabbit depends on Oracle driver for BLOB support in Oracle versions previous than 10.2 
1572,JCR-1009, JCR2SPI: add JNDI support 
1573,JCR-1051, MatchAllScorer calculateDocFilter() bug 
1574,JCR-603, OracleFileSystem can't handle empty files 
1575,JCR-543, DocViewSAXEventGenerator produces invalid SAX stream 
1576,JCR-3135, Upgrade to Logback 1.0 
1577,JCR-2325, rep:similar in xpath does not work 
1578,JCR-2376, Add basic I/O counters to query handler 
1579,JCR-2282, SQL2 parser may infer type for UncastLiteral from static analysis 
1580,JCR-209, orm-persistence package doesn't compile against cvs head. 
1581,JCR-2669, Improve reading of cached UUID for given document number 
1582,JCR-2667, NodeReferences are lost when deleting and setting the same reference in the same save() cycle 
1583,JCR-1586, Create org.apache.jackrabbit.api.jsr283 (in jackrabbit-api) and move future jsr283 interfaces and classes there 
1584,JCR-111, org.apache.lucene.search.BooleanQuery$TooManyClauses when using '>' operator 
1585,JCR-571, jackrabbit JCA pom.xml 
1586,JCR-1904, JSR 283: Event user data 
1587,JCR-1970, populate.jsp uses Java 1.5 method 
1588,JCR-1023, Only load item definition when required 
1589,JCR-2028, JSR 283: JCR Path 
1590,JCR-177, Commit volatile index to disc after some configurable idle time 
1591,JCR-1689, Multiple tests test for locking instead of versioning 
1592,JCR-2057," When creating multiple repository instances pointing to the same home, opening a second session will remove the .lock file "
1593,JCR-1631, Replace commons-logging dependency with SLF4J 
1594,JCR-2387, Use executor service from repository for index merging 
1595,JCR-1278, Add configuration path to SynonymProvider 
1596,JCR-2252, Update idea plugin version 
1597,JCR-489, TCK: Incorrect check of namespace mappings in System View XML export 
1598,JCR-2748, provide a (relatively) simple way to disable anonymous access to the security workspace 
1599,JCR-2823, Replace TrackingInpuStream with Commons IO 
1600,JCR-652, NodeCanAddMixinTest.testCheckedIn() has wrong option check 
1601,JCR-2485, Add method getID to interface ItemInfo 
1602,JCR-326, Initialize the cause of a login exception in the repository 
1603,JCR-3049, NPE in ConsolidatingChangeLog for id base NodeId 
1604,JCR-374, Missing 'node removed' event when removing a version 
1605,JCR-141, Versioning does not make use of tx 
1606,JCR-191, Query throws UnsupportedOperationException 
1607,JCR-2124, Do not increment revison while target workspace is not initialized 
1608,JCR-1646, NPE in OpenOfficeTextExtractor 
1609,JCR-1653, NodeIdImpl is not really serializable  
1610,JCR-987, Deploy JCA JAR file to maven repository 
1611,JCR-775," ""JCR levels"" link on http://jackrabbit.apache.org/doc/index.html broken "
1612,JCR-1764, Occasional IndexingQueueTest failures 
1613,JCR-2363, Node.orderBefore does not check permissions 
1614,JCR-844, ArrayStoreException while reregistering existing node types 
1615,JCR-2616, ItemInfoCacheImpl.getNodeInfo() and .getPropertyInfo() might not clear all relevant entries 
1616,JCR-2652, Can no longer set a Date property using a Long value 
1617,JCR-1979, Deadlock  on concurrent read & transactional write operations 
1618,JCR-334, loadURI compile error with Maven 1.0.2 
1619,JCR-228, [jcr-rmi] workspace.copy doesn't work 
1620,JCR-2215, SPI2DAVex: HttpClient StringPart uses charset US-ASCII by default 
1621,JCR-795, Sessions are not logged out in case of exceptions 
1622,JCR-1234, CachingMultiReader has inconsistent name 
1623,JCR-695, Repository requires access to external resource 
1624,JCR-2090, JSR 283: new methods on NodeType 
1625,JCR-926, Global data store for binaries 
1626,JCR-3163, NPE in RepositoryServiceImpl.getPropertyInfo() 
1627,JCR-183," DavMethods.POST should be public, not private "
1628,JCR-1490, [PATCH] UpdateTest has two typos 
1629,JCR-2296, Consolidate ItemDef/QItemDefinition 
1630,JCR-1485, Introduce daily integration test suite 
1631,JCR-29, Node.addNode() does not scale with increasing content 
1632,JCR-2439, More utility methods in JcrUtils 
1633,JCR-2175, Return bind variable names on RepositoryService.checkQueryStatement() 
1634,JCR-3105, NPE when versioning operations are concurrent 
1635,JCR-1972, Preserving UUID and document version history on repository migration 
1636,JCR-1681, DbDataStore: improve error message when init fails 
1637,JCR-1672, Adding Event interface and isLocal() 
1638,JCR-2703, UserManagement: Add Membership Cache 
1639,JCR-1892, Unique ID for org.apache.jackrabbit.value.BinaryValue 
1640,JCR-1236, New Jackrabbit site skin 
1641,JCR-1182, Put everything in jackrabbit-spi-commons under org.apache.jackrabbit.spi.commons 
1642,JCR-188, Item states cached in UpdatableItemStateManager not discarded on logout 
1643,JCR-623, Clustering 
1644,JCR-2740," On missing child node, automatically remove the entry (when a session attribute is set) "
1645,JCR-1286, FilterImpl.getStringValue() does not use custom converter class specified in @Field annotation 
1646,JCR-1107," ObjectIterator may return null, which is not readily expected from an Iterator "
1647,JCR-515, Enhance test data 
1648,JCR-356, Replace license headers with new policy text 
1649,JCR-2987, New JcrUtils utility methods 
1650,JCR-390, Move text extraction into a background thread 
1651,JCR-2020, Overlapping index aggregates not updated 
1652,JCR-847, Provide a Method getCredentialsProvider to the SimpleWebdavServlet 
1653,JCR-2575, Incorrect excerpt for index aggregates 
1654,JCR-2247, Remove duplicate code in QValueFactoryImpl (spi2dav) 
1655,JCR-2564, SQL2 query: QOMFormatter create incorrect NOT conditions 
1656,JCR-1109, Resource association not compliant to JTA spec 
1657,JCR-2420, Node removal fails with AccessDeniedException 
1658,JCR-1871, jcr2spi: use jcr names and path for log and exception message 
1659,JCR-2964, ItemSaveOperation should not swallow stacktrace 
1660,JCR-1535, Some tests assume that an implementation of javax.jcr.Item overrides equals() 
1661,JCR-2125, serialVersionUID for AuthorizableExistsException 
1662,JCR-72, Session.impersonate non-functional 
1663,JCR-930, [OCM] rename o.a.j.ocm.persistence.PersistenceManager to avoid confusion with core component 
1664,JCR-1820, Ensure queries are not blocked during large updates 
1665,JCR-215, Code depends on Log4J directly 
1666,JCR-2133, Remove deprecated classes in jackrabbit-webdav and the corresponding impls in jcr-server 
1667,JCR-2123, Better name and path factory exception messages 
1668,JCR-1625, The repository-1.5.dtd is not well formed 
1669,JCR-275, NodeTypeRegistry.unregisterNodeTypes(Collection) missing 
1670,JCR-347, Jcr-server: Parsing NodeTypeProperty not compliant with definition 
1671,JCR-2896, WebdavResponseImpl should cache TransformerFactory 
1672,JCR-1096, Problems with custom nodes in journal 
1673,JCR-473, Some enhancements to jackrabbit commons 
1674,JCR-1073, Add getTotalSize() to QueryResults 
1675,JCR-702, Allow database as backend for clustering 
1676,JCR-2528, spi2dav: ItemInfoCache causes failure of (Workspace)RestoreTest#testRestoreWithUUIDConflict and variants 
1677,JCR-2042, RepositoryFactory implementation for jcr2spi 
1678,JCR-1510, [PATCH] more verbose exception messages (BatchedItemOperations) 
1679,JCR-1834, JSR 283: Create RepositoryFactory implementation 
1680,JCR-838, bad assumptions/error handling in SetValueVersionExceptionTest: 
1681,JCR-2651, Add a OnWorkspaceInconsistency with logging only 
1682,JCR-736," Wrong exeption returned from Repository.login(Credentials, String) "
1683,JCR-1407, [PATCH] Trivial Javadoc fix for RepositoryConfig 
1684,JCR-2032, Jcr-Server: BasicCredentialsProviderTest throws NPE if defaultAuthHeader init param misses the password 
1685,JCR-2523, StaleItemStateException during distributed transaction 
1686,JCR-1724, Jackrabbit utilities 
1687,JCR-1520, DatabaseFileSystem's logger references the wrong class 
1688,JCR-734, Update namespace uri for prefix fn 
1689,JCR-2496, Internal error in WorkspaceItemStateFactory#createDeepNodeState  
1690,JCR-2750, MultiStatusResponse should not call resource.getProperties 
1691,JCR-2727, Add user manager performance tests  
1692,JCR-2981, Bundle of events may be dropped due to NP. 
1693,JCR-2245, Make QValueFactoryImpl extensible 
1694,JCR-1018, introduce QValue.getCalendar() 
1695,JCR-1780, Wiki reference a missing CND resource 
1696,JCR-725, Configuration of CacheManager memory sizes 
1697,JCR-3129, It should be possible to create a non-transient Repository inside the JCARepositoryManager 
1698,JCR-2511, Value#getBinary() and #getStream() return internal representation for type PATH and NAME 
1699,JCR-2343, Utility class to tranform JCR-SQL2 to/from JCR-JQOM 
1700,JCR-2821, Consistency check/fix doesn't work with PSQL persistence manager 
1701,JCR-2268, Generify Security API 
1702,JCR-3142, Create OSGi Bundles from jackrabbit-webdav and jackrabbit-jcr-server libraries 
1703,JCR-1531, [PATCH] Add Column and line numbers to repository.xml parse exception messages 
1704,JCR-1540, BundleDbPersistenceManager.checkConsistency() only fixes inconsistency if consistencyFix is enabled in configuration 
1705,JCR-2185, Encapsulate RepositoryHelper field 
1706,JCR-806, Scorer.skipTo() does not initialize hits 
1707,JCR-1930, Extra </div> in populate.jsp 
1708,JCR-1536," ""Index already present"" exception when opening a restored repository "
1709,JCR-613, Implementation of a memory file system 
1710,JCR-444, Error while restoring OPV=Version childnodes (Restore of root version not allowed) 
1711,JCR-230, persistent locks persist even after removing the locked node 
1712,JCR-1795, advertise support for RFC4918 (WebDAV) compliance class 3 
1713,JCR-1006, StackOverflowError if too many versions of a node are created 
1714,JCR-2903, Session.importXml should close the input stream (as to JSR 283/JCR 2.0) 
1715,JCR-3024, [SPI] Node.setProperty with null value throws ItemNotFoundException 
1716,JCR-1487, Transient states should be persisted in depth-first traversal order 
1717,JCR-504, TCK: DocumentViewImportTest does not call refresh after direct-to-workspace import 
1718,JCR-2180, Use the assembly plugin for packaging -tests jars 
1719,JCR-63, /contrib/orm-persistence/ OJBPersistenceManager 
1720,JCR-2334, Tika-based type detection in jcr-server 
1721,JCR-849, Bundle persistence name index not case-sensitive in MySQL and MS SQL 
1722,JCR-1632, Mixin type loss 
1723,JCR-1524, [PATCH] tests use 12 for month which is invalid 
1724,JCR-498, TCK: ImpersonateTest#testImpersonate should allow LoginException 
1725,JCR-1919, Update copyright year to 2009 
1726,JCR-2930, same named child nodes disappear on restore 
1727,JCR-1641, DefaultLoginModule/SimpleLoginModule don't support custom PrincipalProvider 
1728,JCR-757, Allow multiple producers to feed/consume journal 
1729,JCR-2786, Cluster sync not always done when calling session.refresh(..) 
1730,JCR-51, Node.restore fails with multiple mixin types 
1731,JCR-1742, CacheManager resizeAll is slow 
1732,JCR-526, TCK: XPathQueryLevel2Test uses optional column specifier syntax 
1733,JCR-22, DefaultItemStateProvider contains grow-only cache 
1734,JCR-871, Provide Readme's for subprojects jcr-mapping and jcr-nodemanagement 
1735,JCR-2721, Add toString() methods to QOM tree classes 
1736,JCR-3086, potential infinite loop around InternalVersionImpl.getSuccessors 
1737,JCR-2422, Add the new DataSource element to the repository DTD 
1738,JCR-1705, Reduce memory usage of transient nodes 
1739,JCR-1337, Optimize first execution queries for DescendantSelfAxisWeight/ChildAxisQuery 
1740,JCR-2923, SQL2 parser: improved error message for ambiguous properties in joins 
1741,JCR-2025, Optimize concurrent queries 
1742,JCR-862, unsynchronized access on 'itemCache' map in ItemManager  
1743,JCR-340, Jcr-Server: ValuesProperty missing property type information 
1744,JCR-1921, EventFilterImpl should implement toString 
1745,JCR-3261, Problems with BundleDbPersistenceManager getAllNodeIds 
1746,JCR-3177, Remove jdk 1.4 restriction for jcr-tests 
1747,JCR-2251, WorkspaceManager.dispose() should wait until change feed thread is stopped 
1748,JCR-1734, Generated cluster node id should be persisted 
1749,JCR-1515, CompactNodeTypeDefWriter uses bad format for residual properties  
1750,JCR-841, BundleDbPersistenceManager does not work with MySQL 
1751,JCR-2920," Workspace.copy(src, dest) throws unexpected RepositoryException (""Invalid path"") "
1752,JCR-1362, DatabaseJournal improperly finds tables in external schemas when used on Oracle 
1753,JCR-309, Extract the public API interfaces from o.a.j.core to o.a.j.api 
1754,JCR-1378, Remove SessionImpl dependency from QueryObjectModelFactoryImpl 
1755,JCR-291, jcr-server-webapp: RMI Registration unstable 
1756,JCR-2510, AbstractResource: Use jcr:createdBy to expose DAV:creator-displayname 
1757,JCR-2904, Uncaught AbstractMethodError exception in in DomUtil.createFactory() 
1758,JCR-1829, PlainTextExtractor returns an empty reader when encoding is unsupported 
1759,JCR-2621, principalbased ACL editing fails if principalName differs from the authorizableID 
1760,JCR-2989, Support for embedded index aggregates 
1761,JCR-1711, Download: improve user experience 
1762,JCR-1790," terminology: source uses ""protected  property"" for something that only only indirectly has to do with that term "
1763,JCR-463, Uncommitted changes or connection leak with Container Managed Transactions 
1764,JCR-1687, NamespaceRegistryImpl.getNameResolver/getPathResolver always return null 
1765,JCR-798, ConcurrentModificationException during logout 
1766,JCR-1339, ManageableCollectionUtil doesn't support Maps 
1767,JCR-1579, Improved XML export handling 
1768,JCR-23, PersistentVersionManager contains grow-only cache 
1769,JCR-2015, CachingIndexReader: NullPointerException initializing parents cache 
1770,JCR-713, ConcurrentModificationException during registration of nodetypes 
1771,JCR-701, Upgrade to Xerces 2.8.1 
1772,JCR-899, Rename package names 
1773,JCR-922, jcr mapping layer (OCM) should expose lock owner 
1774,JCR-200, move log4j initialization out of RepositoryStartupServlet 
1775,JCR-456," maven 2 poms contain variables in dependency versions that are never resolved, breaking transitive dependency resolution "
1776,JCR-2084, DataStore: garbage collection fails if a workspace is not initialized 
1777,JCR-163, Maven build failure in textfilter contrib project 
1778,JCR-524, TCK: PredicatesTest does not respect testroot configuration property 
1779,JCR-299, errors in text filters can cause indexing to fail without warning the client 
